3.900	-3.800	19
3.900	-2.300	40
3.900	2.850	115
3.950	-3.800	18
3.950	-2.300	24
3.950	2.850	123
4.000	-3.800	9
4.000	-2.300	43
4.000	2.850	121
4.050	-2.300	36
4.050	2.850	112
4.100	-2.300	32
4.100	2.850	103
4.150	-2.300	43
4.150	2.850	128
4.200	-2.300	36
4.200	2.850	123
4.250	-2.300	27
4.250	2.850	127
4.300	-2.300	34
4.300	2.850	106
4.350	-2.300	43
4.350	2.850	119
4.400	-2.300	25
4.400	1.250	441
4.400	1.300	120
4.400	1.650	151
4.400	1.700	269
4.400	2.850	117
4.450	-2.300	35
4.450	1.200	434
4.450	1.250	68
4.450	1.700	34
4.450	1.750	264
4.450	2.850	127
4.500	-2.300	42
4.500	1.150	440
4.500	1.200	62
4.500	1.750	47
4.500	1.800	249
4.500	2.850	118
4.550	-2.300	34
4.550	1.100	424
4.550	1.150	67
4.550	1.800	33
4.550	1.850	273
4.550	2.850	121
4.600	1.050	404
4.600	1.100	77
4.600	1.850	30
4.600	1.900	251
4.600	2.850	119
4.650	1.000	420
4.650	1.050	71
4.650	1.900	36
4.650	1.950	235
4.650	2.850	117
4.700	0.950	424
4.700	1.000	60
4.700	1.950	50
4.700	2.000	240
4.700	2.850	123
4.750	0.900	412
4.750	0.950	56
4.750	2.000	29
4.750	2.050	242
4.750	2.850	118
4.800	-1.650	309
4.800	-1.600	410
4.800	-1.550	411
4.800	-1.500	439
4.800	-1.450	417
4.800	-1.400	420
4.800	-1.350	404
4.800	-1.300	434
4.800	-1.250	440
4.800	-1.200	417
4.800	-1.150	414
4.800	-1.100	437
4.800	-1.050	242
4.800	-1.000	449
4.800	-0.950	424
4.800	-0.900	431
4.800	-0.850	424
4.800	-0.800	415
4.800	-0.750	412
4.800	-0.700	418
4.800	-0.650	456
4.800	-0.600	375
4.800	-0.550	451
4.800	-0.500	418
4.800	-0.450	291
4.800	-0.400	73
4.800	-0.350	415
4.800	-0.300	424
4.800	-0.250	427
4.800	-0.200	418
4.800	-0.150	417
4.800	-0.100	412
4.800	-0.050	427
4.800	0.000	432
4.800	0.050	408
4.800	0.100	418
4.800	0.150	411
4.800	0.200	341
4.800	0.250	358
4.800	0.300	414
4.800	0.350	404
4.800	0.400	419
4.800	0.450	424
4.800	0.500	404
4.800	0.550	415
4.800	0.600	406
4.800	0.650	420
4.800	0.700	401
4.800	0.750	424
4.800	0.800	399
4.800	0.850	286
4.800	0.900	64
4.800	2.050	45
4.800	2.100	103
4.800	2.400	268
4.800	2.450	386
4.800	2.500	366
4.800	2.550	185
4.800	2.850	115
4.850	2.350	270
4.850	2.400	192
4.850	2.550	105
4.850	2.600	115
4.850	2.850	131
4.900	0.850	2
4.900	2.350	282
4.900	2.600	42
4.900	2.850	114
4.950	0.850	49
4.950	2.350	90
4.950	2.850	127
5.000	0.850	55
5.000	2.350	31
5.000	2.850	119
5.050	0.850	31
5.050	2.850	115
5.100	-0.400	2
5.100	0.850	8
5.100	2.850	133
5.150	-0.400	5
5.150	2.850	122
5.200	-0.400	7
5.200	2.850	118
5.250	-0.400	6
5.250	2.850	113
5.300	-0.400	12
5.300	2.850	132
5.350	-1.100	61
5.350	-1.050	79
5.350	-0.400	6
5.350	0.250	61
5.350	0.300	86
5.350	1.450	9
5.350	1.500	181
5.350	1.550	369
5.350	1.600	369
5.350	1.650	382
5.350	1.700	366
5.350	1.750	391
5.350	1.800	355
5.350	1.850	374
5.350	1.900	192
5.350	1.950	36
5.350	2.850	104
5.400	-0.400	2
5.400	2.850	115
5.450	-4.400	25
5.450	-4.350	35
5.450	-4.300	28
5.450	-4.250	34
5.450	-4.200	34
5.450	-4.150	32
5.450	-4.100	38
5.450	-4.050	41
5.450	-4.000	46
5.450	-3.950	38
5.450	-3.900	51
5.450	-3.850	45
5.450	-3.800	13
5.450	-2.450	81
5.450	-2.400	170
5.450	-2.350	169
5.450	-2.300	183
5.450	-2.250	197
5.450	-2.200	198
5.450	-2.150	212
5.450	-2.100	241
5.450	-2.050	225
5.450	-2.000	254
5.450	-1.950	264
5.450	-1.900	276
5.450	-1.850	297
5.450	-1.800	319
5.450	-1.750	313
5.450	-1.700	2
5.450	-0.450	12
5.450	-0.400	405
5.450	-0.350	17
5.450	2.250	34
5.450	2.300	272
5.450	2.350	350
5.450	2.400	364
5.450	2.450	300
5.450	2.500	38
5.450	2.800	154
5.450	2.850	215
